Desplaz. [mm]	Fuerza [N]
37.86	78.58
37.88385304	78.58
37.89	78.58
37.94	78.58
37.94	78.58
37.98	78.58
38.02317021	78.58
38.046514	78.58
38.06	78.58
38.0735409	78.58
38.1	78.58
38.14	78.58
38.15935743	78.58
38.19	78.58
38.22	78.58
38.23592516	78.58
38.26	78.58
38.31	79.35
38.31723686	79.35
38.35	79.35
38.35	79.35
38.35629515	79.35
38.40785261	79.35
38.42	79.35
38.45233618	79.35
38.46	79.35
38.47394824	79.35
38.52	79.35
38.55411276	79.35
38.56692168	80.11
38.59	80.11
38.61024849	80.11
38.63	79.58071459
38.6688251	79.35
38.67524572	79.35
38.71	79.35
38.73045479	79.35
38.77670359	79.35
38.79	79.35
38.83	79.35
38.87	79.35
38.87	79.56370463
38.88689573	80.11
38.92	79.53016304
38.96	79.35
38.97473111	79.35
38.99	79.35
38.99	80.0872615
39.03	80.11
39.0411582	80.11
39.08	80.11
39.08	80.11
39.09657846	80.11
39.13228762	80.11
39.16	80.11
39.1883495	80.11
39.2	80.11
39.25	80.11
39.26323296	80.11
39.28	80.11
39.28468868	80.11
39.34	80.11
39.36613515	80.11
39.39641977	80.11
39.41554828	80.87
39.44	80.87
39.47033118	80.87
39.48	80.87
39.52	80.87
39.52	80.87
39.5626616	80.87
39.57	80.11
39.61	80.11
39.61	80.11
39.62113158	80.87
39.68094608	81.63
39.69	80.93518431
39.72244599	80.87
39.73	81.63
39.78	81.63
39.80004916	81.63
39.81	81.63
39.8297273	81.63
39.86	81.63
39.9	81.63
39.93663289	81.63
39.95164291	81.63
39.97	81.63
39.99218504	81.63
40.02	81.63
40.07825056	81.63
40.1	81.63
40.11320438	81.63
40.14	81.63
40.1765485	81.63
40.18	81.63
40.18	81.63
40.22238016	81.63
40.23	81.63
40.27	82.04890548
40.3	82.4
40.3	82.4
40.34	82.4
40.34945514	82.4
40.38	82.4
40.38643542	82.4
40.43	82.4
40.43	82.4
40.46826124	82.4
40.5	82.4
40.54563202	82.4
40.56	82.4
40.6	82.4
40.62546768	82.4
40.63	82.4
40.63	82.4
40.64715099	82.4
40.68	82.4
40.71	82.4
40.7211266	82.4
40.75	82.4
40.78262268	82.4
40.8	81.63
40.83	81.63
40.83	81.9239348
40.86020921	82.4
40.88	82.4
40.91	82.4
40.94289119	82.4
40.96	82.4
40.96	82.4
40.99746078	82.4
41.02939184	82.4
41.03	82.4
41.08	82.4
41.10212315	82.4
41.12	82.4
41.12	82.4
41.18	82.4
41.2	82.4
41.20731395	82.4
41.24	82.4
41.27044464	82.4
41.28	82.4
41.32	82.4
41.32	82.4
41.37	82.4
41.39434351	82.4
41.4	82.4
41.4	82.4
41.45	82.4
41.46315256	82.4
41.49	82.4
41.53854601	83.16
41.54	83.16
41.59	83.16
41.61	83.16
41.62520806	83.16
41.65	83.16
41.65	82.58720196
41.67838833	82.4
41.69	82.4
41.69	82.4
41.71918007	82.4
41.76824812	83.16
41.77	83.16
41.81	83.0638762
41.82134349	82.4
41.85	82.4
41.89210398	82.4
41.91	82.4
41.95	82.4
41.97	82.4
41.97	82.4
41.98697586	83.16
42.03234473	83.16
42.06	83.16
42.11	83.16
42.1327679	83.16
42.14	83.16
42.14	83.16
42.18	83.16
42.19773409	83.16
42.22	83.16
42.22653678	83.16
42.27	83.16
42.31	83.16
42.3230367	83.16
42.34	83.16
42.36847764	83.16
42.38	83.16
42.38	83.16
42.41473249	83.16
42.44	83.92
42.47	83.92
42.47940082	83.92
42.51	83.92
42.55	83.92
42.5592788	83.92
42.59	83.92
42.61621858	83.92
42.63	83.92
42.65700495	83.92
42.69	83.92
42.72	83.92
42.7475045	83.92
42.75	83.92
42.77525658	83.92
42.8	83.92
42.82829621	83.92
42.8468241	83.92
42.87	83.92
42.88688596	84.69
42.92	84.69
42.96	84.69
42.96	84.69
43	84.69
43.02702188	84.69
43.07306824	83.92
43.08	84.6206781
43.12	84.69
43.15427126	84.69
43.16	84.69
43.21	84.69
43.24322186	84.69
43.27774351	84.69
43.29	84.69
43.32	84.69
43.32646854	84.69
43.37	84.69
43.39422618	84.69
43.42	84.69
43.43923265	84.69
43.45	84.69
43.45	84.69
43.49	84.69
43.52180034	84.69
43.53	84.69
43.54924398	84.69
43.58	84.69
43.6257055	84.69
43.64828528	84.69
43.65	84.82427055
43.65936437	85.45
43.69	84.88426218
43.73	84.69
43.73	84.69
43.75053619	85.45
43.79	84.71260883
43.82	85.03278954
43.84910604	85.45
43.85	85.45
43.85	85.45
43.9	85.45
43.91965566	85.45
43.94	85.45
43.95465951	85.45
43.99	85.45
44.03	85.45
44.06	85.45
44.06	85.45
44.0878398	85.45
44.11	86.0193568
44.15	86.21
44.16434603	85.45
44.2	85.45
44.23	85.45
44.26	85.45
44.26	85.45
44.30038444	85.45
44.31	85.45
44.31	85.45
44.36	85.45
44.38	85.47053108
44.39168314	86.21
44.43	86.21
44.44373977	86.21
44.47	86.21
44.49032724	86.21
44.53	86.21
44.56632594	86.21
44.58728999	86.21
44.59	86.21
44.63	86.21
44.63	86.21
44.67857813	86.98
44.68	86.98
44.73	86.98
44.73990728	86.98
44.76	86.23463595
44.79	86.21
44.79	86.98
44.84	86.98
44.8515226	86.98
44.89	86.98
44.91853781	86.98
44.93	86.98
44.97	86.39203946
45	86.21
45.01546433	86.98
45.04	86.98
45.07877011	86.98
45.0851515	86.98
45.12	86.98
45.12	86.98
45.15878605	86.98
45.16	86.98
45.19548403	86.98
45.21	86.98
45.25	86.98
45.26425074	86.98
45.31099356	86.98
45.32	87.51718197
45.37	87.74
45.37	86.98
45.41	86.98
45.42941295	87.74
45.46612681	87.74
45.49	87.74
45.52449732	87.74
45.53	87.74
45.57	87.74
45.59489147	87.74
45.62	87.74
45.64690237	87.74
45.68968736	86.98
45.69	87.74
45.74	87.74
45.7597446	87.74
45.77	87.74
45.77	87.74
45.83	87.74
45.83102653	87.74
45.8707507	87.74
45.9	87.74
45.9	87.74
45.90127	88.5
45.95	88.09078769
45.98043233	87.74
45.99	87.74
45.99926516	87.74
46.0307515	87.74
46.06	87.74
46.09209776	87.74
46.1	87.74
46.11135089	87.74
46.14	87.74
46.14	87.74
46.2	87.74
46.2	88.5
46.24768739	88.5
46.26	88.5
46.29816527	87.74
46.31	87.74
46.31	87.74
46.36	88.03224296
46.39641673	88.5
46.4	88.5
46.44315949	88.5
46.46001344	87.74
46.48	88.5
46.51	88.5
46.52711884	88.5
46.56	88.5
46.60317896	88.5
46.63	88.5
46.63	88.5
46.68	88.5
46.70385562	88.5
46.71	88.5
46.71	88.5
46.73346958	88.5
46.77	88.5
46.8	88.5
46.83017189	88.5
46.84	88.5
46.87251861	89.26
46.88	89.26
46.92	89.26
46.92	88.80134554
46.95017409	88.5
46.9632106	88.5
47	88.78565817
47.04	89.26
47.06631431	89.26
47.08	89.26
47.12	89.26
47.12	89.26
47.14698906	89.26
47.19706897	89.26
47.2	89.26
47.25	89.26
47.26739962	89.26
47.29	89.26
47.30933047	89.26
47.34391415	89.26
47.37	89.26
47.39019771	89.26
47.41100737	89.26
47.45	89.26
47.46933864	89.26
47.5	89.26
47.54	89.26
47.55022324	89.26
47.57	89.26
47.57	89.26
47.62	89.26
47.62	89.26
47.65992648	90.03
47.71	90.03
47.71134544	90.03
47.76764129	90.03
47.78	90.03
47.82	90.03
47.83535331	90.03
47.86	89.64649435
47.89253005	89.26
47.9	89.26
47.94	89.26
47.96632862	90.03
47.98	90.03
47.98	90.03
48.03	90.03
48.03924963	90.03
48.07	89.45759872
48.11	89.26
48.12622917	89.26
48.14	89.26
48.14	90.03
48.19	90.03
48.20561784	90.03
48.23	90.03
48.27207128	90.03
48.31	90.03
48.31507886	90.03
48.35	90.03
48.38424174	90.03
48.39	90.03
48.39128325	90.03
48.44	90.03
48.45160019	90.03
48.49380348	90.7670241
48.52	90.79
48.52319908	90.03
48.56	90.03
48.59	90.03
48.59401526	90.03
48.64	90.03
48.67661737	90.03
48.68	90.03
48.69384342	90.03
48.72	90.03
48.72727273	90.03
48.76	90.03
48.8	90.03
48.8	90.03
48.84571381	90.03
48.88	90.03
48.88	90.03
48.92	90.03
48.92	90.03
48.96255667	90.03
48.97	90.79
49.01	90.79
49.01926678	90.79
49.05	90.79
49.08	90.79
49.08	90.79
49.09571693	90.79
49.13	90.79
49.16	90.79
49.16	90.79
49.23	90.81019068
49.24207657	91.55
49.25506809	91.55
49.29	91.55
49.29	91.55
49.3036673	91.55
49.33	91.55
49.37572187	91.55
49.38	91.55
49.40016961	91.55
49.42	91.55
49.45	91.55
49.45	91.29997926
49.46178895	90.79
49.5	91.316428
49.53879595	91.55
49.54	91.55
49.54	91.55
49.54	91.55
49.5526778	91.53034749
49.62	90.79
49.62	91.55
49.66136468	91.55
49.69	91.55
49.70387447	91.55
49.75	91.55
49.76323197	91.55
49.79868688	91.55
49.82	91.55
49.85029613	91.55
49.87531076	91.55
49.9	91.55
49.9	91.55
49.91920817	91.55
49.95	91.55
49.99	92.04755444
50.02	92.32
50.02	92.32
50.07	91.55
50.07	91.55
50.11	91.55
50.11	91.55
50.11152457	91.55
50.17646842	91.55
50.18	91.55
50.23	91.55
50.23919219	91.55
50.27	91.55
50.30792082	92.32
50.32	92.32
50.36	92.32
50.38415075	92.32
50.39	92.32
50.41214598	92.32
50.44	92.32
50.47	92.32
50.49026918	92.32
50.54725466	92.32
50.55	93.08
50.6	93.08
50.61630846	93.08
50.63	93.08
50.63	93.08
50.68822856	93.08
50.69	93.08
50.74	93.08
50.76	93.08
50.7755012	93.08
50.8	93.08
50.8	93.08
50.84	93.08
50.84	93.08
50.9	93.08
50.92	93.08
50.9289585	93.08
50.96	93.08
50.96	93.08
50.99963637	93.08
51.02845261	93.08
51.05	93.08
51.06904131	93.08
51.1	93.08
51.13	93.08
51.17	93.08
51.20882729	93.08
51.21	93.08
51.21	93.84
51.26	93.78206907
51.28593782	93.08
51.29	93.08
51.33144598	93.84
51.34	93.84
51.38	93.84
51.41457345	93.84
51.42	93.84
51.47	93.84
51.49	93.84
51.49305097	93.84
51.53	93.84
51.53	93.84
51.57852324	93.84
51.58	93.84
51.58	93.84
51.61932566	93.84
51.65942084	93.84
51.66317112	93.84
51.7	93.84
51.71339776	93.84
51.74	93.84
51.78	93.84
51.80206783	93.84
51.82	93.84
51.82	93.84
51.87	93.84
51.88333712	93.84
51.91	93.84
51.95	93.84
51.96350091	93.84
51.99	93.84
51.99	93.84
52.03	93.84
52.05564738	93.84
52.07	93.84
52.07	93.84
52.11	93.84
52.15	93.84
52.15	93.84
52.1829403	93.84
52.21466524	93.84
52.23	94.57636906
52.27	94.6
52.30289937	94.6
52.32	94.6
52.36	94.6
52.36	94.6
52.36647853	94.6
52.41427544	94.6
52.44	94.6
52.47452843	94.6
52.48	94.6
52.49195449	94.6
52.51	94.6
52.51	94.98793665
52.53599807	95.37
52.58172505	95.37
52.6	95.37
52.63884879	95.37
52.65558779	94.6
52.68	94.6
52.7145878	94.6
52.72513795	95.37
52.76	95.37
52.8	95.37
52.82829695	95.37
52.84	95.37
52.88	95.37
52.88	95.37
52.92572472	95.37
52.93	95.37
52.97	95.37
53	95.37
53.01169193	95.37
53.05	95.37
53.09	95.37
53.14829474	95.37
53.17	95.37
53.17311515	95.37
53.21	95.37
53.25	95.37
53.28551755	95.37
53.3085525	95.37
53.33	95.37
53.37	95.37
53.37	95.37
53.40798237	95.37
53.42307312	95.37
53.46	95.37
53.48672871	95.37
53.5297007	95.37
53.53	95.37
53.58	95.37
53.58901781	95.37
53.63	95.37
53.66883597	95.37
53.67	95.37
53.72	95.37
53.74	95.37
53.76995779	95.37
53.79	95.37
53.82	95.37
53.86257212	96.13
53.88235712	96.13
53.91	96.13
53.94	96.13
53.94	96.13
53.99	96.13
53.9950936	96.13
54.03	96.13
54.03	96.13
54.07	96.13
54.10662119	96.13
54.11	96.13
54.11	96.13
54.16	96.13
54.18566234	96.13
54.2	96.13
54.22777796	96.13
54.25994755	96.89
54.27	96.13
54.31	96.13
54.31	96.13
54.31133247	96.13
54.36	96.13
54.39860685	96.13
54.4	96.13
54.4	96.13
54.45	96.13
54.47	96.13
54.49503837	96.13
54.52	96.13
54.52101206	96.13
54.56	96.13
54.56	96.89
54.6055942	96.89
54.61	96.89
54.66	96.89
54.68	96.89
54.70848325	96.89
54.72	96.89
54.72099822	96.89
54.76	96.89
54.80812009	96.89
54.81	96.89
54.82482748	96.89
54.85	96.89
54.89	96.89
54.91170992	96.89
54.93	96.89
54.93	96.89
54.97254763	97.66
55.00816038	96.89
55.01523537	96.89
55.05	96.89
55.06916717	96.89
55.1	96.89
55.13	96.89
55.13467217	96.89
55.19	96.89
55.22	96.89
55.24437862	96.89
55.25	96.89
55.27506177	96.89
55.3	96.89
55.3	96.89
55.35	96.89
55.35101514	96.89
55.39644864	97.63120653
55.41	97.66
55.45851657	97.66
55.46	97.66
55.4945271	97.66
55.5	97.66
55.54	97.66
55.54	97.66
55.5533447	97.66
55.61984369	97.66
55.63547955	97.66
55.66	97.66
55.68745899	97.66
55.71	97.66
55.74267079	97.66
55.77414599	97.66
55.78	97.66
55.83	97.66
55.85585726	97.66
55.86	97.66
55.9182218	97.66
55.92	97.66
55.96	97.66
55.96	97.66
55.98658102	97.66
56.02	97.66
56.0263343	97.66
56.08	97.66
56.10160605	97.66
56.12098234	97.66
56.16	97.66
56.18427122	97.66
56.21005166	97.66
56.23	97.66
56.23	97.66
56.28157694	97.66
56.29	97.66
56.33	97.66
56.36	97.66
56.38399221	97.66
56.4	97.66
56.44	97.66
56.44	97.66
56.49	97.91311916
56.51744932	98.42
56.52	98.42
56.55549805	98.42
56.5864894	98.42
56.6	98.42
56.6	97.66
56.65823762	97.66
56.66	98.42
56.7	98.42
56.72	98.42
56.7376373	98.42
56.76	98.42
56.76	98.42
56.80298552	98.42
56.81	98.42
56.86	98.42
56.89	98.42
56.90361778	98.42
56.93	98.42
56.97	98.51785154
56.98330237	99.18
57.01	99.18
57.04222318	98.42
57.05	98.42
57.05380163	98.42
57.1	98.83839483
57.14	99.18
57.14709662	99.18
57.18	99.18
57.18378936	98.42
57.23	98.42
57.26	98.42
57.2692289	99.18
57.3	98.42
57.33	98.42
57.33	98.60024174
57.34400378	99.18
57.38	99.18
57.42249894	99.18
57.46	99.18
57.47090277	99.18
57.5	99.18
57.5344827	99.18
57.54	99.18
57.56517965	99.18
57.59	99.18
57.63295374	99.18
57.66	99.18
57.66508204	99.18
57.7	99.18
57.71412139	99.95
57.75	99.95
57.78226442	99.95
57.81628463	99.95
57.82	99.95
57.87	99.95
57.90595428	99.95
57.91	99.95
57.96490261	99.95
57.98826269	99.95
58.00333672	99.95
58.03	99.95
58.07	99.95
58.07652015	99.95
58.12	99.95
58.16	99.95
58.17759479	99.95
58.2	99.95
58.23	99.95
58.23	99.95
58.25967939	99.95
58.27	99.95
58.27148848	99.95
58.32	99.95
58.37482387	99.95
58.4	99.95
58.42001067	100.7
58.44	100.7
58.48	100.7
58.53	100.7
58.59	100.7
58.61	100.7
58.6391292	100.7
58.64	100.7
58.69	100.7
58.69	100.7
58.70409789	100.7
58.74	100.7
58.78	100.7
58.81095263	100.7
58.85	100.7
58.85	100.7
58.92	100.7
58.94263345	100.7
58.97	100.7
58.98136923	101.5
59.01	100.89837
59.0466339	100.7
59.05	100.7
59.05	100.7
59.1	100.7
59.13655557	100.7
59.15818631	100.7
59.17	100.7
59.17	100.7
59.22	100.7
59.22	100.7
59.26	100.7
59.32	100.7
59.3349795	100.7
59.35701447	101.5
59.38	101.5
59.38922111	101.5
59.42	101.5
59.45246283	101.5
59.46	100.7
59.5	100.7
59.52427233	101.5
59.54	101.5
59.56516802	101.5
59.59	101.5
59.63	101.5
59.63	101.1924374
59.65187873	100.7
59.6912216	101.5
59.7	101.5
59.74	101.5
59.74	101.5
59.77814949	101.5
59.79	101.5
59.8036753	101.5
59.85686985	101.5
59.87	101.5
59.91	101.5
59.92740677	101.5
59.95	101.5
59.95	101.5
59.99032682	101.5
60	101.5
60.00771058	102.2
60.06862463	102.2
60.07	102.2
60.12	102.2
60.14746456	102.2
60.15	102.2
60.19868677	102.2
60.21107414	102.2
60.25076133	102.2
60.28	102.2
60.31527957	102.2
60.33	101.5
60.37	101.5
60.39202184	101.5
60.41226686	102.2
60.44	102.2
60.44391204	102.2
60.49	102.2
60.52	102.2
60.52	102.2
60.53904582	102.2
60.57	102.2
60.57	102.2
60.61072971	102.2
60.64	102.2
60.64100853	102.2
60.68	102.2
60.68	102.2
60.73	102.2
60.75180125	102.2
60.78080606	102.2
60.81	102.2
60.86	103
60.8684908	103
60.89	102.3916669
60.93	102.2
60.93	103
60.97	103
60.99630419	103
61.01	103
61.04263577	103
61.07027383	103
61.09	103
61.14196927	103
61.16322875	103
61.18	103
61.22	103
61.22	103.1469359
61.24338527	103.8
61.26	103
61.3	103
61.3	103
61.30725322	103
61.35	103
61.39	103
61.41696781	103
61.42	103
61.42	103
61.47	103
61.48564006	103
61.51	103
61.51956524	103
61.56	103
61.59	103
61.62	103
61.62	103
61.67	103
61.67	103
61.72	103
61.75	103
61.78419229	103
61.79	103
61.82453038	103
61.83	103
61.88	103
61.91	103
61.92788579	103.8
61.95	103.8
61.98234436	103
62	103
62.00103841	103
62.04	103.4842334
62.07644311	103.8
62.08306769	103.8
62.12	103.8
62.15	103.8
62.19319883	103
62.2103218	103.8
62.24	103.8
62.24	103.8
62.29	103.8
62.31911376	103.8
62.32	103.8
62.33644643	103.8
62.37	103.8
62.4	103.8
62.4	103.8
62.41365337	103.8
62.4666844	104.5
62.48	104.5
62.50525129	104.5
62.53075865	104.5
62.56	104.5
62.56	104.5
62.61	104.5
62.61	104.5
62.61769528	104.5
62.67762818	104.5
62.69	104.5
62.73	104.5
62.73	104.5
62.73	104.5
62.78	104.5
62.80134687	104.5
62.82	104.5
62.85	104.5
62.88458373	104.5
62.89	104.5
62.92886446	104.5
62.93	104.5
62.97	104.5
62.97	104.5
63.01843427	104.5
63.04683513	104.5
63.05	104.5
63.1	104.5
63.12113694	104.5
63.13	104.5
63.15347233	104.5
63.19	104.5
63.24	104.5
63.25966437	104.5
63.27	104.5
63.3	104.5
63.3	104.5
63.30125813	104.5
63.35	104.892974
63.38659069	105.3
63.3931356	104.5
63.43	104.9838438
63.45908603	105.3
63.46	105.3
63.50318548	105.3
63.51	105.3
63.55	105.3
63.55634132	105.3
63.6	105.3
63.63	105.3
63.63938102	105.3
63.67	104.6574625
63.71	104.5
63.71	104.9336562
63.73766373	105.3
63.76703957	105.3
63.79	105.3
63.81833241	105.3
63.83	105.3
63.87	105.3
63.88751048	105.3
63.91	105.3
63.91760166	105.3
63.97	105.8659609
64.01	106
64.03126127	106
64.04	106
64.04	106
64.08	106
64.08703983	106
64.12	105.6126409
64.16	105.3
64.17582324	105.3
64.2	105.3
64.2	105.6561926
64.23009466	106
64.25	106
64.29	106
64.32052627	105.3
64.33319765	106
64.37	106
64.42496012	106
64.43	106
64.47	106
64.50050792	106
64.52	106
64.52	106
64.56584068	106
64.59799778	106
64.61	105.3
64.65	105.3
64.66185984	106
64.7	106
64.74	106
64.76894536	106
64.77	106
64.80250128	106
64.82	106
64.86	106
64.86	106
64.86	106
64.91260307	106
64.93	106
64.95438643	106
64.98	106.7745411
65.02	106.8
65.03802288	106.8
65.06	106.738191
65.08630591	106
65.1	106
65.13454428	106.8
65.14	106.8
65.18857947	106
65.19076337	106.8
65.22	106.8
65.24984447	106.8
65.29940843	106.8
65.3	106.8
65.35	106.8
65.36466769	106.8
65.38	106.8
65.4287547	106.8
65.44	106.8
65.48	106.8
65.5	106.8
65.51422776	106.8
65.55	106.8
65.59	106.8
65.63294554	107.6
65.66122081	107.6
65.67	107.6
65.70062464	107.6
65.71	107.6
65.75	107.6
65.79553015	107.6
65.81801217	107.6
65.83	106.8
65.87	106.8
65.87744356	106.8
65.91	106.8
65.9113944	107.6
65.96	107.6
65.99875457	107.6
66	107.6
66.04	107.6
66.07844928	107.6
66.08	107.6
66.08305125	107.6
66.12	107.6
66.14011022	107.6
66.17	107.6
66.19831511	107.6
66.21518043	107.6
66.25	107.6
66.28	107.6
66.28940643	107.6
66.32	107.6
66.32	107.6
66.37145639	107.6
66.39618014	107.6
66.41	107.6
66.4405316	108.3
66.45	108.3
66.49	108.3
66.52250524	108.3
66.53	108.3
66.55041552	108.3
66.60098815	108.3
66.61	108.3
66.65	108.3
66.66561808	108.3
66.69	108.3
66.69	108.3
66.7419454	108.3
66.75	108.3
66.79	108.7867196
66.82	109.1
66.84439481	109.1
66.85	109.1
66.85	109.1
66.9	109.1
66.93753476	109.1
66.95686146	109.1
66.98	109.1
67.02	109.1
67.06	109.1
67.06	109.1
67.10025873	108.3
67.12816328	109.1
67.14	109.1
67.17540733	108.3
67.19	109.1
67.23	109.1
67.26449691	109.1
67.27	109.1
67.2998533	109.1
67.34509794	109.1
67.35233596	109.1
67.38	109.3636043
67.4049856	109.9
67.43101022	109.1
67.47	109.1
67.47	109.1
67.47925464	109.1
67.51	109.1
67.55	109.1
67.57222434	109.1
67.59	109.1
67.63	109.1
67.63	109.1
67.69	109.1
67.71	109.1
67.73211793	109.1
67.75	109.1
67.79	109.1
67.83875686	109.1
67.85	109.1
67.8762696	109.1
67.89	109.1
67.93	109.1
67.97568844	109.1
68	109.1
68.05211181	109.1
68.07145214	109.1
68.10656364	109.1
68.12	109.1
68.16	109.120324
68.16915386	109.9
68.2	109.9
68.2	109.9
68.20754609	109.9
68.26	109.9
68.29	109.7971436
68.32045029	109.1
68.33	109.1
68.36886306	109.9
68.37	109.9
68.42	109.9
68.44907948	109.9
68.45	109.9
68.46797359	109.9
68.49	109.9
68.50150106	109.9
68.54	109.9
68.57	109.9
68.63	109.1
68.65	109.1
68.66725226	109.9
68.69	109.9
68.69	109.9
68.74	109.9
68.76419286	109.9
68.78	109.9
68.8105191	109.9
68.84603502	109.9
68.85	109.9
68.89	110.0999522
68.91700294	110.6
68.94	110.6
68.94	110.6
68.99	109.9
69.00759692	109.9
69.03	110.6
69.06	110.6
69.0989057	110.6
69.1	110.6
69.140549	110.6
69.15	110.6
69.18	110.6
69.18127133	110.6
69.23	110.6
69.27	110.6
69.28819452	110.6
69.3	110.6
69.32263372	110.6
69.35	110.6
69.39	110.6
69.41958698	110.6
69.43	110.6
69.47	112.2
69.47389411	110.6
69.52	110.6
69.541849	110.6
69.56076001	110.6
69.59	110.6
69.63	110.6
69.65210137	110.6
69.67	110.6
69.67	110.6
69.72477876	110.6
69.73	110.6
69.77465386	111.8984205
69.79	112.2
69.79	112.2
69.84	112.2
69.84512295	112.2
69.88	112.2
69.91376558	112.2
69.92	112.2
69.92	112.2
69.92	112.2
69.98391318	112.2
70.01	112.2
70.03271897	112.2
70.04	112.2
70.09	112.2
70.10973293	112.2
70.12	112.2
70.16	112.2
70.17443923	112.2
70.21	112.2
70.25	112.2
70.26953211	112.2
70.3	112.2
70.35	112.2
70.36	112.2
70.36656467	112.9
70.41	112.9
70.44880015	112.9
70.45	112.9
70.50194829	112.7349107
70.53	112.2
70.5451497	112.2
70.57	112.682052
70.60858882	112.9
70.61726725	112.9
70.65	112.9
70.65153913	112.9
70.71	112.9
70.74	112.9
70.76740621	112.9
70.77	112.9
70.77	112.9
70.82	112.9
70.82	112.9
70.87	112.9
70.9	112.9
70.9141886	112.9
70.95	112.9
70.98	112.9
71.00509784	112.9
71.03	112.9
71.06245562	112.9
71.07	112.9
71.1	113.2545305
71.12598878	113.7
71.14	113.7
71.14134765	113.7
71.19	113.7
71.19959244	113.7
71.23	113.7
71.27	113.7
71.28813227	112.9
71.3	112.9
71.3407007	112.9
71.35	112.9
71.39	112.9
71.39	113.3436292
71.41927209	113.7
71.44712528	113.7
71.47	113.7
71.4897144	113.7
71.52	113.7
71.55	113.7
71.58239607	113.7
71.61159325	113.7
71.64	113.7
71.64	113.7
71.68	113.5580299
71.71	112.9
71.71	112.9
71.71	112.9
71.76	112.9
71.81829319	112.9
71.84	112.9216547
71.86749441	113.7
71.88	112.9
71.92	112.9
71.92	112.9
71.96321523	113.7
71.97723786	113.7
72.01	113.7
72.04	113.7
72.06826029	113.7
72.08	113.7
72.1104119	113.7
72.13	113.7
72.15819361	113.7
72.1911158	113.7
72.2	113.7
72.24	113.7
72.24	113.7
72.27783647	113.7
72.29	113.7
72.33	113.7
72.35625385	113.7
72.37	113.7
72.37	113.7
72.37	114.4
72.43	114.4
72.45	114.4
72.45395036	114.4
72.5	114.4
72.53638782	114.4
72.54715422	114.4
72.58	114.4
72.58547623	114.4
72.61	114.4
72.61643143	114.4
72.66	114.4
72.66	114.0877089
72.71628061	113.7
72.74	113.7
72.74	114.4
72.81	114.4
72.81	114.4
72.85234574	114.4
72.88	114.4
72.91	114.4
72.94	114.4
72.94934028	114.4
72.98	114.4
73.01658064	114.4
73.02	114.4
73.07	114.4
73.09508221	113.7
73.13519292	113.7
73.14	114.4
73.19	114.4
73.19930747	114.4
73.23	114.4
73.27	114.4
73.28940652	114.4
73.31	114.4
73.313931	114.4
73.36	114.4
73.4	114.4
73.41020835	114.4
73.43	114.4
73.43	114.4
73.4532194	114.4
73.49769132	114.4
73.51	114.4
73.55	114.4
73.56994506	114.4
73.59	114.4
73.62761067	114.4
73.64	114.4
73.66843745	114.4
73.71	114.4
73.76	115.2
73.76	115.2
73.79453222	115.2
73.8	115.2
73.85	114.8888928
73.88	114.4
73.89422878	115.2
73.93	115.2
73.97	115.2
73.99620003	115.2
74.01	115.2
74.05	115.2
74.053903	115.2
74.08	115.2
74.08	115.2
74.13	115.2
74.15134703	115.2
74.16	115.2
74.17999712	115.2
74.22076812	116
74.25	115.6525969
74.29	115.2
74.29	115.2
74.30342133	115.2
74.33	115.2
74.37	115.2
74.39331391	116
74.43	115.2
74.46	115.6030456
74.5	116
74.51203105	116
74.54	116
74.57883145	116
74.58	116
74.58	116
74.64051622	116
74.66	116
74.7	116
74.70516265	116
74.74	116
74.74	116
74.78314795	116
74.81581878	116
74.82	116
74.87	116
74.89905997	116
74.9	116
74.91188857	116
74.95	116.6397567
74.99	116.5002289
75.01395991	116
75.02	116
75.03979274	116
75.06	116
75.06811263	116
75.12	116
75.12640279	116
75.18272658	116
75.19	116
75.23	116
75.23	116.7
75.27	116.7
75.28555255	116.7
75.31	116.7
75.31464386	116
75.37	116
75.4	116
75.42643046	116
75.44	116
75.4745558	116
75.48	116
75.53	116
75.54764962	116
75.56	116
75.59498436	116
75.61902801	116
75.63	116
75.68	116.7
75.68	116.7
75.70782682	116.7
75.75270759	116.7
75.76	116.7
75.8	117.0092773
75.83632229	117.5
75.84	117.5
75.84	116.7
75.89491589	116.7
75.9	116.7
75.94758495	116.7
75.96	116.7
75.96	117.1035646
75.99730217	117.5
76.01697303	116.7
76.04	116.7
76.04	117.5
76.1	117.5
76.12	117.5
76.15285766	117.5
76.17	116.7
76.21	116.7
76.27	117.5
76.2958051	117.5
76.31141238	117.5
76.33	117.5
76.37	117.5
76.37	117.5
76.37126725	117.5
76.42	117.5
76.45883764	117.5
76.47159887	117.5
76.5	117.5
76.53	117.5
76.53	117.5
76.54556927	117.5
76.57	117.5
76.60297779	117.5
76.62	117.5
76.62	118.3
76.68	118.3
76.7	118.3
76.72608233	118.3
76.74	117.5
76.78	117.5
76.82580632	118.3
76.83	118.3
76.85978326	118.3
76.90620702	117.5
76.91834818	118.3
76.94	118.3
76.98	118.3
76.98	118.3
77.02157722	118.3
77.05538264	118.3
77.08	118.3
77.0950137	118.3
77.11	118.3
77.15	118.3
77.16992923	118.3
77.22	118.3
77.24901856	118.3
77.27	118.3
77.31	118.3
77.32129536	118.3
77.35	118.3
77.38265752	118.3
77.4	118.3
77.44	118.3
77.45177119	118.3
77.48	118.3
