Desplaz. [mm]	Fuerza [N]
47.01	396.7
47.07240331	397.5
47.15	397.5
47.20911567	396.7
47.32683076	396
47.38	396
47.4345825	396.7
47.52	396.0588616
47.63	396
47.648323	396
47.77	396
47.87	396
47.9838036	396.7
48.03312584	396
48.11	396
48.16421066	394.4
48.27	394.4
48.27	395.6026443
48.39085826	395.794941
48.47328992	394.4
48.48	396
48.6	396
48.6	396
48.70284348	396
48.73	394.4
48.87	394.4
48.9804087	395.2
49.02929392	395.2
49.09	395.2
49.09	395.9793666
49.22	396
49.25964333	396
49.34	396
49.40649629	394.4
49.49	395.2
49.59	395.2
49.64349064	396
49.71	396
49.7498136	393.7
49.85	394.4550193
49.95260957	395.2
50.01379146	395.2
50.08	394.0818643
50.2	393.7
50.20310533	395.2
50.32	395.2
50.32	395.7980015
50.440811	396
50.46	393.7813227
50.60651807	393.7
50.68254905	393.7
50.69	393.7
50.72355975	394.4
50.81	394.4
50.8678235	394.4
50.94	393.8320353
51.06	393.7
51.06	393.7
51.07753415	393.7
51.2	394.0892089
51.31733529	394.4
51.3703525	394.4
51.42	394.4
51.52552244	392.9
51.55	392.9
51.58252176	392.9
51.72	392.9
51.81	392.9
51.91160087	392.9
51.92	392.9
51.97252516	392.9
52.04	392.9
52.04	393.7
52.2	393.7
52.31406778	392.9
52.4	392.2
52.43313187	392.2
52.52	392.2
52.53673732	392.9
52.65	392.9
52.65	392.9
52.82	392.9
52.95	392.6933044
53.01	392.2
53.17	392.9
53.22859184	392.2
53.26	392.2
53.26482842	392.2
53.44157718	392.2
53.5	391.9307836
53.57152286	391.4
53.65	392.9
53.75	392.9
53.80053094	391.4
53.9	392.2
54	392.2
54.03279298	391.4
54.14	391.4
54.24	391.4
54.24	391.4
54.24402315	391.4
54.39	390.8925445
54.45167776	389.9
54.55264879	391.4
54.61	391.4
54.61383046	390.6
54.76	389.705262
54.86	389.1
54.88734682	391.4
54.98	391.4
54.98	391.4
55.1	391.4
55.2212383	391.4
55.24	391.4
55.36	391.4
55.47	391.4
55.47	391.4
55.64	391.1654844
55.71	390.6
55.73357008	389.1
55.84	389.1
55.96	389.1
56.06002569	389.1
56.11	389.1
56.23	389.4471285
56.32	389.9
56.41185794	389.9
56.45	389.9
56.45	388.3409377
56.6	388.3
56.62166315	389.9
56.72	389.1686708
56.82	389.1
56.89257238	389.1
56.94	389.1
57.04349256	389.9
57.06	389.9
